"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"937585","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75990","167","Wed Oct 01 20:02:25 UTC 2025","Wed Oct 01 20:02:31 UTC 2025","6","Hurricane Irma_27","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm reached its peak intensity as a Category 5 hurricane with maximum sustained winds of 180 mph (285 km/h) on September 5, making it the strongest observed hurricane in the open Atlantic region and the first Category 5 hurricane to strike the Leeward Islands on record."", ""Extracted_Claims"": [""Hurricane Irma reached its peak intensity on September 5"", ""At its peak, Hurricane Irma was a Category 5 hurricane"", ""Hurricane Irma had maximum sustained winds of 180 mph (285 km/h) at its peak"", ""Hurricane Irma was the strongest observed hurricane in the open Atlantic region"", ""Hurricane Irma was the first Category 5 hurricane to strike the Leeward Islands on record""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937586","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75991","167","Wed Oct 01 20:02:32 UTC 2025","Wed Oct 01 20:02:39 UTC 2025","7","Hurricane Irma_28","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma caused catastrophic damage in Barbuda, Saint Barth\u00e9lemy, Saint Martin, Anguilla, and the Virgin Islands as a Category 5 hurricane."", ""Extracted_Claims"": [""Irma caused catastrophic damage"", ""The catastrophic damage occurred in Barbuda"", ""The catastrophic damage occurred in Saint Barth\u00e9lemy"", ""The catastrophic damage occurred in Saint Martin"", ""The catastrophic damage occurred in Anguilla"", ""The catastrophic damage occurred in the Virgin Islands"", ""Irma was a Category 5 hurricane when it caused the catastrophic damage""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937587","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75992","167","Wed Oct 01 20:02:39 UTC 2025","Wed Oct 01 20:03:17 UTC 2025","38","Hurricane Irma_29","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""After weakening, it struck Cuba as a Category 3 hurricane, where it regained strength before making landfall in the Florida Keys as a Category 4 hurricane on September 10."", ""Extracted_Claims"": [""Irma weakened before striking Cuba"", ""Irma struck Cuba as a Category 3 hurricane"", ""After striking Cuba, Irma regained strength"", ""Irma made landfall in the Florida Keys"", ""Irma made landfall in the Florida Keys as a Category 4 hurricane"", ""The landfall in the Florida Keys occurred on September 10""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937588","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75993","167","Wed Oct 01 20:03:17 UTC 2025","Wed Oct 01 20:03:23 UTC 2025","6","Hurricane Irma_30","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm then moved up the western coast of Florida, causing widespread destruction and flooding."", ""Extracted_Claims"": [""The storm moved up the western coast of Florida"", ""The storm caused widespread destruction in Florida"", ""The storm caused flooding in Florida""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937589","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75994","167","Wed Oct 01 20:03:23 UTC 2025","Wed Oct 01 20:03:27 UTC 2025","4","Hurricane Irma_31","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""In total, Irma resulted in at least 134 deaths and caused an estimated $64.8 billion in damages, primarily in the United States and the Caribbean."", ""Extracted_Claims"": [""Hurricane Irma resulted in at least 134 deaths"", ""Hurricane Irma caused an estimated $64.8 billion in damages"", ""The majority of the damage from Hurricane Irma occurred in the United States"", ""The majority of the damage from Hurricane Irma occurred in the Caribbean""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937590","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75995","167","Wed Oct 01 20:03:27 UTC 2025","Wed Oct 01 20:04:54 UTC 2025","87","Hurricane Irma_32","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was one of the most powerful and destructive Atlantic hurricanes on record."", ""Extracted_Claims"": [""Hurricane Irma was one of the most powerful Atlantic hurricanes on record"", ""Hurricane Irma was one of the most destructive Atlantic hurricanes on record""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[false,true]","[true,false]","[false,false]","","[false,false]","rkriz"
"937591","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75996","167","Wed Oct 01 20:04:55 UTC 2025","Wed Oct 01 20:05:02 UTC 2025","7","Hurricane Irma_33","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was the second major hurricane of the hyperactive 2017 Atlantic hurricane season, following Harvey."", ""Extracted_Claims"": [""Irma was a major hurricane"", ""Harvey was a major hurricane"", ""Harvey preceded Irma in the 2017 Atlantic hurricane season"", ""The 2017 Atlantic hurricane season was hyperactive"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[true,false,false,false,false]","[false,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937592","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75997","167","Wed Oct 01 20:05:02 UTC 2025","Wed Oct 01 20:05:07 UTC 2025","5","Hurricane Irma_34","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma formed on August 30, 2017, and dissipated on September 12, 2017."", ""Extracted_Claims"": [""Irma formed on August 30, 2017"", ""Irma dissipated on September 12, 2017""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","rkriz"
"937593","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75998","167","Wed Oct 01 20:05:07 UTC 2025","Wed Oct 01 20:05:26 UTC 2025","19","Hurricane Irma_35","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm reached its peak intensity as a Category 5 hurricane with maximum sustained winds of 180 mph (285 km/h) on September 5, making it the strongest observed hurricane in the open Atlantic region and the first Category 5 hurricane to strike the Leeward Islands on record."", ""Extracted_Claims"": [""Hurricane Irma reached its peak intensity on September 5"", ""At its peak, Hurricane Irma was a Category 5 hurricane"", ""Hurricane Irma had maximum sustained winds of 180 mph (285 km/h) at its peak"", ""Hurricane Irma was the strongest observed hurricane in the open Atlantic region"", ""Hurricane Irma was the first Category 5 hurricane to strike the Leeward Islands on record""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937594","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75999","167","Wed Oct 01 20:05:26 UTC 2025","Wed Oct 01 20:05:37 UTC 2025","11","Hurricane Irma_36","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma caused catastrophic damage in Barbuda, Saint Barth\u00e9lemy, Saint Martin, Anguilla, and the Virgin Islands as a Category 5 hurricane."", ""Extracted_Claims"": [""Irma caused catastrophic damage"", ""The catastrophic damage occurred in Barbuda"", ""The catastrophic damage occurred in Saint Barth\u00e9lemy"", ""The catastrophic damage occurred in Saint Martin"", ""The catastrophic damage occurred in Anguilla"", ""The catastrophic damage occurred in the Virgin Islands"", ""Irma was a Category 5 hurricane when it caused the catastrophic damage""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[true,false,false,true,false,false,false]","[false,true,true,false,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937595","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76000","167","Wed Oct 01 20:05:37 UTC 2025","Wed Oct 01 20:05:43 UTC 2025","6","Hurricane Irma_37","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""After weakening, it struck Cuba as a Category 3 hurricane, where it regained strength before making landfall in the Florida Keys as a Category 4 hurricane on September 10."", ""Extracted_Claims"": [""Irma weakened before striking Cuba"", ""Irma struck Cuba as a Category 3 hurricane"", ""After striking Cuba, Irma regained strength"", ""Irma made landfall in the Florida Keys"", ""Irma made landfall in the Florida Keys as a Category 4 hurricane"", ""The landfall in the Florida Keys occurred on September 10""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937596","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76001","167","Wed Oct 01 20:05:43 UTC 2025","Wed Oct 01 20:05:47 UTC 2025","4","Hurricane Irma_38","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm then moved up the western coast of Florida, causing widespread destruction and flooding."", ""Extracted_Claims"": [""The storm moved up the western coast of Florida"", ""The storm caused widespread destruction in Florida"", ""The storm caused flooding in Florida""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937597","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76002","167","Wed Oct 01 20:05:47 UTC 2025","Wed Oct 01 20:05:56 UTC 2025","9","Hurricane Irma_39","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""In total, Irma resulted in at least 134 deaths and caused an estimated $64.8 billion in damages, primarily in the United States and the Caribbean."", ""Extracted_Claims"": [""Hurricane Irma resulted in at least 134 deaths"", ""Hurricane Irma caused an estimated $64.8 billion in damages"", ""The majority of the damage from Hurricane Irma occurred in the United States"", ""The majority of the damage from Hurricane Irma occurred in the Caribbean""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PoMUqFw1w48.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937598","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76003","167","Wed Oct 01 20:05:56 UTC 2025","Wed Oct 01 20:07:25 UTC 2025","89","Hurricane Irma_40","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was one of the most powerful and destructive Atlantic hurricanes on record."", ""Extracted_Claims"": [""Hurricane Irma was one of the most powerful Atlantic hurricanes on record"", ""Hurricane Irma was one of the most destructive Atlantic hurricanes on record""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/8jfeGPn4WgQ.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","rkriz"
"937599","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76004","167","Wed Oct 01 20:07:25 UTC 2025","Wed Oct 01 20:07:30 UTC 2025","5","Hurricane Irma_41","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was the second major hurricane of the hyperactive 2017 Atlantic hurricane season, following Harvey."", ""Extracted_Claims"": [""Irma was a major hurricane"", ""Harvey was a major hurricane"", ""Harvey preceded Irma in the 2017 Atlantic hurricane season"", ""The 2017 Atlantic hurricane season was hyperactive"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/8jfeGPn4WgQ.mp4""}","[true,false,false,false,false]","[false,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937600","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76005","167","Wed Oct 01 20:07:30 UTC 2025","Wed Oct 01 20:07:34 UTC 2025","4","Hurricane Irma_42","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma formed on August 30, 2017, and dissipated on September 12, 2017."", ""Extracted_Claims"": [""Irma formed on August 30, 2017"", ""Irma dissipated on September 12, 2017""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/8jfeGPn4WgQ.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","rkriz"
"937601","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76006","167","Wed Oct 01 20:07:34 UTC 2025","Wed Oct 01 20:07:40 UTC 2025","6","Hurricane Irma_43","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm reached its peak intensity as a Category 5 hurricane with maximum sustained winds of 180 mph (285 km/h) on September 5, making it the strongest observed hurricane in the open Atlantic region and the first Category 5 hurricane to strike the Leeward Islands on record."", ""Extracted_Claims"": [""Hurricane Irma reached its peak intensity on September 5"", ""At its peak, Hurricane Irma was a Category 5 hurricane"", ""Hurricane Irma had maximum sustained winds of 180 mph (285 km/h) at its peak"", ""Hurricane Irma was the strongest observed hurricane in the open Atlantic region"", ""Hurricane Irma was the first Category 5 hurricane to strike the Leeward Islands on record""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/8jfeGPn4WgQ.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937602","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76007","167","Wed Oct 01 20:07:40 UTC 2025","Wed Oct 01 20:07:56 UTC 2025","16","Hurricane Irma_44","{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma caused catastrophic damage in Barbuda, Saint Barth\u00e9lemy, Saint Martin, Anguilla, and the Virgin Islands as a Category 5 hurricane."", ""Extracted_Claims"": [""Irma caused catastrophic damage"", ""The catastrophic damage occurred in Barbuda"", ""The catastrophic damage occurred in Saint Barth\u00e9lemy"", ""The catastrophic damage occurred in Saint Martin"", ""The catastrophic damage occurred in Anguilla"", ""The catastrophic damage occurred in the Virgin Islands"", ""Irma was a Category 5 hurricane when it caused the catastrophic damage""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/8jfeGPn4WgQ.mp4""}","[true,false,false,false,false,false,false]","[false,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
